,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2010-09-14 00:00:00-04:00,-0.33083,0.89486,-1.0,-0.42935,0.29994,0.15028,1.0,-0.55986,0.97497
2010-09-15 00:00:00-04:00,-0.11997,0.77183,-1.0,-0.60134,0.34078,-0.04826,1.0,-0.34304,1.0
2010-09-16 00:00:00-04:00,-0.01778,0.69393,-0.84424,-0.67697,0.33365,0.01327,1.0,-0.50186,1.0
2010-09-17 00:00:00-04:00,-0.05752,0.5537,-0.82036,-0.72176,0.35766,0.01155,1.0,-0.32327,1.0
2010-09-20 00:00:00-04:00,0.06693,0.41327,-0.83749,-0.90413,0.25124,0.13861,1.0,-0.12844,1.0
2010-09-21 00:00:00-04:00,0.22033,0.71058,-0.51934,-1.0,0.12187,0.0499,0.67361,0.01087,0.73219
2010-09-22 00:00:00-04:00,0.16905,0.66965,-0.41502,-1.0,0.18225,0.12654,0.66656,-0.03178,0.63275
2010-09-23 00:00:00-04:00,0.11982,0.47917,-0.39006,-1.0,0.11931,0.18241,0.68152,0.21613,0.5917
2010-09-24 00:00:00-04:00,0.18762,0.46407,-0.31644,-1.0,0.15335,-0.10691,0.68108,0.50032,0.43692
2010-09-27 00:00:00-04:00,0.02145,0.31705,-0.35678,-1.0,0.22387,-0.03754,0.79372,0.57198,0.46625
2010-09-28 00:00:00-04:00,0.06887,0.31921,-0.39619,-1.0,0.12153,0.05131,0.74772,0.57205,0.5155
2010-09-29 00:00:00-04:00,0.21956,0.40664,-0.41507,-1.0,0.16139,0.12172,0.67644,0.39254,0.43678
2010-09-30 00:00:00-04:00,0.17309,0.52514,-0.18807,-1.0,0.12686,0.17001,0.47412,0.36352,0.35534
2010-10-01 00:00:00-04:00,0.24532,0.44038,-0.16856,-1.0,0.13432,0.13551,0.4414,0.38034,0.39128
2010-10-04 00:00:00-04:00,0.20403,0.54677,0.06532,-1.0,0.07877,0.03705,0.37634,0.35957,0.33216
2010-10-05 00:00:00-04:00,0.33157,0.56145,-0.0209,-1.0,0.04878,0.07054,0.41629,0.17448,0.41779
2010-10-06 00:00:00-04:00,0.16024,0.49731,0.04704,-1.0,0.12005,0.18206,0.34011,0.20564,0.44755
2010-10-07 00:00:00-04:00,0.12653,0.63132,0.14974,-1.0,0.0626,0.18454,0.45825,0.00977,0.37724
2010-10-08 00:00:00-04:00,0.25745,0.57131,0.14457,-1.0,0.08457,0.23773,0.34463,-0.04673,0.40648
2010-10-11 00:00:00-04:00,0.41928,0.35752,0.07288,-1.0,0.05737,0.28788,0.42105,-0.02996,0.41397
2010-10-12 00:00:00-04:00,0.37689,0.46518,0.14312,-1.0,0.07376,0.20098,0.47958,-0.02242,0.2829
2010-10-13 00:00:00-04:00,0.39949,0.41997,0.02907,-1.0,0.20388,0.17921,0.45216,0.17342,0.1428
2010-10-14 00:00:00-04:00,0.48652,0.41443,0.22661,-1.0,0.25036,-0.04324,0.30962,0.19149,0.16421
2010-10-15 00:00:00-04:00,0.4076,0.52725,0.27208,-1.0,0.41795,-0.20977,0.31394,0.15764,0.1133
2010-10-18 00:00:00-04:00,0.40465,0.39656,0.41535,-1.0,0.58697,-0.41049,0.22686,0.25123,0.12887
2010-10-19 00:00:00-04:00,0.22016,0.41638,0.50709,-1.0,0.72462,-0.78362,0.46128,0.49327,-0.03919
2010-10-20 00:00:00-04:00,0.59454,0.34719,0.48762,-1.0,0.55643,-0.58136,0.23188,0.20907,0.15462
2010-10-21 00:00:00-04:00,0.59388,0.25238,0.35139,-1.0,0.76455,-0.62438,0.31613,0.19568,0.15038
2010-10-22 00:00:00-04:00,0.56029,0.5537,0.10849,-0.99309,0.41733,-0.27368,0.12516,0.23863,0.26316
2010-10-25 00:00:00-04:00,0.51024,0.6018,0.28715,-0.93681,0.30462,-0.31194,-0.06358,0.38493,0.22358
2010-10-26 00:00:00-04:00,0.54661,0.69616,0.11755,-1.0,0.36246,-0.30614,0.08789,0.34737,0.14811
2010-10-27 00:00:00-04:00,0.99972,0.86339,0.07026,-0.99932,-0.11224,-0.52015,0.2283,0.30204,0.16801
2010-10-28 00:00:00-04:00,0.76621,0.87031,0.11333,-0.92545,-0.17748,-0.56546,0.18104,0.59147,0.14603
2010-10-29 00:00:00-04:00,0.59573,0.95269,-0.00583,-0.75732,-0.13259,-0.53314,0.13409,0.59261,0.15376
2010-11-01 00:00:00-04:00,0.69095,1.0,0.10397,-0.80448,-0.32527,-0.59891,0.20849,0.60557,0.11969
2010-11-02 00:00:00-04:00,0.67542,0.97658,0.21425,-0.91692,-0.25747,-0.65994,0.24994,0.761,-0.04285
2010-11-03 00:00:00-04:00,0.84164,0.8284,0.3325,-1.0,-0.4513,-0.77105,0.35247,0.99415,-0.12682
2010-11-04 00:00:00-04:00,0.6686,0.71466,0.27511,-0.79769,-0.39082,-0.52162,0.24049,0.92529,-0.11402
2010-11-05 00:00:00-04:00,0.48452,0.75746,0.42312,-0.63911,-0.6478,-0.36464,0.06024,1.0,-0.07378
2010-11-08 00:00:00-05:00,1.0,0.63999,0.5434,-0.59991,-0.93867,-0.53523,0.1053,1.0,-0.21488
2010-11-09 00:00:00-05:00,1.0,0.63567,0.64101,-0.6273,-0.89093,-0.57092,0.08044,1.0,-0.26797
2010-11-10 00:00:00-05:00,0.94194,0.65696,0.74755,-0.62446,-0.82452,-0.52314,-0.15066,1.0,-0.22368
2010-11-11 00:00:00-05:00,0.84274,0.55303,1.0,-0.60202,-0.7536,-0.67438,-0.18169,1.0,-0.18408
2010-11-12 00:00:00-05:00,0.91739,0.45445,1.0,-0.63051,-0.56379,-0.77161,0.03048,0.7154,-0.15181
2010-11-15 00:00:00-05:00,0.85499,0.63281,1.0,-0.60996,-0.54698,-0.56817,-0.17916,0.59186,-0.17538
2010-11-16 00:00:00-05:00,1.0,0.58636,1.0,-0.67111,-0.82276,-0.3013,-0.24385,0.76809,-0.31543
2010-11-17 00:00:00-05:00,1.0,0.40648,1.0,-0.71432,-0.50758,-0.09831,-0.24096,0.7149,-0.56022
2010-11-18 00:00:00-05:00,1.0,0.49215,1.0,-0.7427,-0.64348,0.023,-0.28296,0.61386,-0.45987
2010-11-19 00:00:00-05:00,1.0,0.59121,1.0,-0.65925,-0.64568,-0.1424,-0.35995,0.66279,-0.44671
2010-11-22 00:00:00-05:00,1.0,0.70196,1.0,-0.66718,-0.62126,-0.16126,-0.42244,0.72876,-0.55857
2010-11-23 00:00:00-05:00,1.0,0.49228,1.0,-0.65104,-0.56716,-0.20459,-0.39414,0.72251,-0.39787
2010-11-24 00:00:00-05:00,1.0,0.48279,1.0,-0.80817,-0.55272,0.103,-0.57384,0.91169,-0.56275
2010-11-26 00:00:00-05:00,1.0,0.55851,1.0,-0.78618,-0.64619,0.09704,-0.60765,0.92578,-0.54132
2010-11-29 00:00:00-05:00,1.0,0.63205,1.0,-0.8243,-0.66074,0.18498,-0.71378,0.95703,-0.57524
2010-11-30 00:00:00-05:00,1.0,0.66523,1.0,-0.79394,-0.63794,0.04864,-0.55704,0.84445,-0.5694
2010-12-01 00:00:00-05:00,1.0,0.60241,1.0,-0.61804,-0.69105,-0.00576,-0.50568,0.56817,-0.35005
2010-12-02 00:00:00-05:00,1.0,0.57659,1.0,-0.63063,-0.71337,-0.06713,-0.48238,0.57648,-0.25956
2010-12-03 00:00:00-05:00,1.0,0.61373,1.0,-0.72946,-1.0,0.18346,-0.3967,0.72274,-0.39376
2010-12-06 00:00:00-05:00,1.0,0.4923,1.0,-0.72611,-1.0,0.06835,-0.32861,0.81449,-0.32041
2010-12-07 00:00:00-05:00,1.0,0.62827,1.0,-0.73132,-1.0,0.09664,-0.35778,0.64588,-0.28168
2010-12-08 00:00:00-05:00,1.0,0.75043,1.0,-0.7143,-1.0,0.18814,-0.36847,0.56202,-0.41782
2010-12-09 00:00:00-05:00,1.0,0.6945,1.0,-0.57686,-1.0,0.08329,-0.47452,0.65659,-0.38301
2010-12-10 00:00:00-05:00,1.0,0.69427,1.0,-0.47238,-1.0,0.08621,-0.5016,0.4639,-0.2704
2010-12-13 00:00:00-05:00,1.0,0.72061,1.0,-0.38501,-1.0,-0.05445,-0.42582,0.37472,-0.23004
2010-12-14 00:00:00-05:00,0.87027,0.67876,1.0,-0.38831,-0.93602,-0.10091,-0.32311,0.33016,-0.13084
2010-12-15 00:00:00-05:00,0.89866,0.66433,1.0,-0.44746,-0.84384,-0.08549,-0.3051,0.3042,-0.1853
2010-12-16 00:00:00-05:00,1.0,0.7935,1.0,-0.34794,-0.90762,0.00979,-0.4725,0.34001,-0.41523
2010-12-17 00:00:00-05:00,1.0,0.78796,1.0,-0.33808,-0.94174,0.25881,-0.5019,0.09162,-0.35667
2010-12-20 00:00:00-05:00,0.96518,0.79817,1.0,-0.28973,-0.92485,-0.00529,-0.37317,0.11121,-0.28154
2010-12-21 00:00:00-05:00,1.0,0.82025,1.0,-0.21711,-0.7482,-0.05029,-0.39386,-0.07896,-0.33184
2010-12-22 00:00:00-05:00,1.0,0.74242,1.0,-0.18571,-0.95903,-0.02356,-0.2971,0.0509,-0.32793
2010-12-23 00:00:00-05:00,1.0,0.82509,1.0,-0.07878,-0.9583,-0.11852,-0.2487,-0.04439,-0.37641
2010-12-27 00:00:00-05:00,1.0,0.84712,1.0,-0.15747,-1.0,-0.14564,-0.15334,-0.00099,-0.38967
2010-12-28 00:00:00-05:00,1.0,0.63174,1.0,-0.14869,-1.0,0.09213,-0.19922,0.16746,-0.54342
2010-12-29 00:00:00-05:00,0.8317,0.56724,1.0,-0.1897,-1.0,0.11629,0.01312,0.22337,-0.56201
2010-12-30 00:00:00-05:00,0.81531,0.69838,1.0,-0.18279,-1.0,-0.01138,-0.04559,0.21965,-0.49358
2010-12-31 00:00:00-05:00,1.0,0.55943,1.0,-0.17585,-1.0,-0.12411,-0.11395,0.29002,-0.43554
2011-01-03 00:00:00-05:00,0.64841,0.76251,1.0,-0.13692,-1.0,-0.1199,0.04224,0.26646,-0.4628
2011-01-04 00:00:00-05:00,0.71806,0.65783,1.0,0.0033,-0.9459,-0.16639,-0.11294,0.32788,-0.48183
2011-01-05 00:00:00-05:00,0.51841,0.35668,1.0,-0.00014,-0.9078,0.0191,-0.12101,0.62339,-0.48862
2011-01-06 00:00:00-05:00,0.63787,0.23735,1.0,-0.05938,-0.84954,0.18994,-0.23886,0.48963,-0.40701
2011-01-07 00:00:00-05:00,0.77639,-0.12879,1.0,-0.02341,-0.73203,0.0137,-0.32548,0.89628,-0.47665
2011-01-10 00:00:00-05:00,0.68595,-0.40032,1.0,0.02761,-0.57509,0.21245,-0.26749,0.61635,-0.29945
2011-01-11 00:00:00-05:00,0.59968,-0.35991,1.0,0.38397,-0.72382,1.0,-0.26151,0.10147,-0.73989
2011-01-12 00:00:00-05:00,0.52409,-0.23961,1.0,-0.03796,-0.71682,1.0,-0.27881,0.03296,-0.28386
2011-01-13 00:00:00-05:00,0.34127,-0.09037,1.0,-0.02677,-0.25537,0.66316,0.0013,0.21496,-0.84818
2011-01-14 00:00:00-05:00,0.31934,0.08663,1.0,-0.01943,-0.38596,0.75227,-0.28815,0.25842,-0.72311
2011-01-18 00:00:00-05:00,0.22316,0.06987,1.0,0.08616,-0.36072,0.3373,-0.28796,0.36276,-0.43056
2011-01-19 00:00:00-05:00,0.09422,-0.12753,1.0,-0.00596,-0.40981,0.61734,-0.11672,0.36263,-0.41417
2011-01-20 00:00:00-05:00,0.09831,0.15424,1.0,-0.0162,-0.38796,0.61419,-0.75901,0.30305,-0.00661
2011-01-21 00:00:00-05:00,0.06519,0.29735,1.0,0.08817,-0.31203,0.62572,-0.87534,0.05654,0.0544
2011-01-24 00:00:00-05:00,0.11616,0.31654,1.0,0.07192,-0.23976,0.86078,-0.89497,-0.23799,0.00733
2011-01-25 00:00:00-05:00,-0.0358,0.26674,1.0,-0.02245,-0.51047,1.0,-0.83445,0.022,0.11443
2011-01-26 00:00:00-05:00,0.00383,0.23872,1.0,-0.01505,-0.40118,1.0,-0.92207,0.08263,0.01311
2011-01-27 00:00:00-05:00,-0.0333,0.26115,1.0,-0.07242,-0.48598,0.88997,-0.79734,0.07558,0.16233
2011-01-28 00:00:00-05:00,0.07872,0.04694,1.0,0.00976,-0.44936,1.0,-0.93237,0.07783,0.16848
2011-01-31 00:00:00-05:00,-0.30955,0.19122,1.0,0.02211,-0.41208,1.0,-0.78809,-0.01722,0.31361
2011-02-01 00:00:00-05:00,-0.29452,0.22816,1.0,-0.00025,-0.44624,1.0,-0.80065,-0.01227,0.32577
2011-02-02 00:00:00-05:00,-0.37528,0.17294,1.0,-0.08172,-0.22245,0.85325,-0.69958,0.08079,0.27204
2011-02-03 00:00:00-05:00,-0.41715,0.12476,1.0,-0.07945,-0.23733,0.96558,-0.75148,0.10789,0.28717
2011-02-04 00:00:00-05:00,-0.23695,0.14202,1.0,-0.01788,-0.43486,0.98702,-0.61864,-0.06905,0.24834
2011-02-07 00:00:00-05:00,-0.27124,0.2485,1.0,-0.11662,-0.33324,1.0,-0.65628,0.07116,0.05772
2011-02-08 00:00:00-05:00,-0.33706,0.20613,1.0,0.01181,-0.64084,1.0,-0.89646,0.52198,0.13445
2011-02-09 00:00:00-05:00,-0.24477,0.08427,1.0,0.08984,-0.65061,1.0,-0.77522,0.52597,-0.02947
2011-02-10 00:00:00-05:00,0.01317,0.09932,1.0,-0.03616,-0.79094,1.0,-0.77494,0.60457,-0.11502
2011-02-11 00:00:00-05:00,-0.04915,0.02677,0.98905,-0.07772,-0.64611,1.0,-0.69492,0.51229,-0.06021
2011-02-14 00:00:00-05:00,-0.15571,0.13326,0.76143,0.09684,-0.69746,1.0,-0.54096,0.47654,-0.07394
2011-02-15 00:00:00-05:00,-0.16922,0.07612,0.98646,0.08455,-0.65361,1.0,-0.60785,0.50105,-0.21749
2011-02-16 00:00:00-05:00,-0.14387,0.06564,0.86328,0.15627,-0.64099,1.0,-0.71325,0.45114,-0.03821
2011-02-17 00:00:00-05:00,-0.21181,0.15759,0.98578,0.39565,-0.5677,1.0,-0.79414,0.22776,-0.19312
2011-02-18 00:00:00-05:00,-0.24576,0.21215,0.92357,0.27082,-0.44373,1.0,-0.65569,0.14582,-0.20718
2011-02-22 00:00:00-05:00,-0.18576,0.20929,0.95834,0.26279,-0.37911,0.96206,-0.75183,0.12846,-0.20424
2011-02-23 00:00:00-05:00,-0.1292,0.30698,1.0,0.19124,-0.23543,0.42625,-0.67495,0.08668,0.02844
2011-02-24 00:00:00-05:00,-0.06892,0.30413,1.0,0.10518,-0.19892,0.36986,-0.72267,0.15818,0.05316
2011-02-25 00:00:00-05:00,-0.09383,0.20727,0.99929,0.08713,-0.02533,0.47861,-0.87785,0.31433,-0.08963
2011-02-28 00:00:00-05:00,-0.07431,0.24491,0.87216,0.05604,-0.00522,0.40296,-0.75644,0.30797,-0.04807
2011-03-01 00:00:00-05:00,-0.04687,0.24655,0.7912,0.00666,0.05218,0.31698,-0.65077,0.26243,0.02164
2011-03-02 00:00:00-05:00,-0.08247,0.27364,0.94036,-0.00171,0.23674,0.32419,-0.88069,0.26037,-0.07043
2011-03-03 00:00:00-05:00,-0.10253,0.23744,0.88911,-0.04557,0.31855,0.32731,-0.85143,0.27332,-0.04619
2011-03-04 00:00:00-05:00,-0.08504,0.14245,0.93183,-0.05361,0.32197,0.31236,-0.88878,0.28133,0.0375
2011-03-07 00:00:00-05:00,-0.0032,0.08308,1.0,-0.17707,0.4261,0.29795,-0.8789,0.20133,0.05071
2011-03-08 00:00:00-05:00,0.00982,0.09,1.0,-0.22705,0.4127,0.31572,-0.9348,0.216,0.11761
2011-03-09 00:00:00-05:00,-0.07636,0.16041,0.84356,-0.1224,0.25159,0.40828,-0.83413,0.15676,0.2123
2011-03-10 00:00:00-05:00,-0.03448,0.17773,0.80937,-0.10748,0.24371,0.39555,-0.86347,0.166,0.21307
2011-03-11 00:00:00-05:00,0.22024,0.22183,0.91094,-0.04773,0.02606,0.36109,-1.0,-0.00328,0.31085
2011-03-14 00:00:00-04:00,0.22765,0.06234,0.96681,-0.02808,-0.02894,0.42028,-1.0,-0.05417,0.43412
2011-03-15 00:00:00-04:00,0.12819,0.11474,1.0,0.0173,0.06897,0.26244,-1.0,0.1266,0.28176
2011-03-16 00:00:00-04:00,0.19177,0.3161,1.0,-0.05061,0.11809,0.57757,-1.0,-0.12455,-0.02837
2011-03-17 00:00:00-04:00,0.11481,0.39354,1.0,-0.01024,0.19563,0.78961,-1.0,-0.433,-0.05035
2011-03-18 00:00:00-04:00,0.11652,0.44692,1.0,-0.16758,0.36888,0.73736,-1.0,-0.40863,-0.09348
2011-03-21 00:00:00-04:00,-0.04705,0.51019,1.0,-0.12387,0.39781,0.90849,-1.0,-0.49461,-0.15096
2011-03-22 00:00:00-04:00,0.0226,0.50408,1.0,-0.07002,0.34591,0.88045,-1.0,-0.51818,-0.16484
2011-03-23 00:00:00-04:00,0.0568,0.59183,1.0,-0.20044,0.4659,0.67788,-1.0,-0.42197,-0.17
2011-03-24 00:00:00-04:00,0.25888,0.58407,1.0,-0.31548,0.36226,0.71754,-0.99351,-0.36699,-0.24677
2011-03-25 00:00:00-04:00,0.26259,0.5635,1.0,-0.35312,0.40613,0.74165,-1.0,-0.34269,-0.27806
2011-03-28 00:00:00-04:00,0.24469,0.53305,1.0,-0.33186,0.47896,0.71428,-1.0,-0.33347,-0.30565
2011-03-29 00:00:00-04:00,0.10666,0.57966,1.0,-0.35552,0.56287,0.77698,-1.0,-0.30646,-0.36418
2011-03-30 00:00:00-04:00,0.07975,0.68444,1.0,-0.58042,0.46581,0.97283,-1.0,-0.34637,-0.27604
2011-03-31 00:00:00-04:00,0.37589,0.73958,1.0,-0.52785,0.32671,0.74828,-0.84518,-0.56235,-0.25509
2011-04-01 00:00:00-04:00,0.21879,0.71808,1.0,-0.73475,0.39548,1.0,-0.7567,-0.7317,-0.1092
2011-04-04 00:00:00-04:00,0.43236,0.85342,1.0,-0.58926,0.14592,0.9394,-0.66008,-1.0,-0.12177
2011-04-05 00:00:00-04:00,0.43721,0.91778,1.0,-0.57641,0.23223,0.8671,-0.63606,-1.0,-0.24185
2011-04-06 00:00:00-04:00,0.57174,0.89499,1.0,-0.53306,0.13792,0.57266,-0.47939,-1.0,-0.16487
2011-04-07 00:00:00-04:00,0.46505,1.0,1.0,-0.39405,0.05446,0.7259,-0.65764,-1.0,-0.19371
2011-04-08 00:00:00-04:00,0.54933,1.0,1.0,-0.5376,0.13679,0.69821,-0.64713,-1.0,-0.1996
2011-04-11 00:00:00-04:00,0.55301,0.91093,1.0,-0.52525,0.35798,0.45701,-0.57226,-1.0,-0.18143
2011-04-12 00:00:00-04:00,0.42329,1.0,0.78549,-0.67424,0.79033,0.58644,-0.51383,-1.0,-0.39748
2011-04-13 00:00:00-04:00,0.41336,1.0,0.54839,-0.56513,0.91276,0.42839,-0.39443,-1.0,-0.34333
2011-04-14 00:00:00-04:00,0.56639,1.0,0.62115,-0.488,0.82388,0.28721,-0.39727,-1.0,-0.41335
2011-04-15 00:00:00-04:00,0.47112,1.0,0.6147,-0.66175,0.86507,0.40147,-0.28236,-1.0,-0.40825
2011-04-18 00:00:00-04:00,0.45826,1.0,0.55802,-0.73543,0.93622,0.25195,-0.14521,-1.0,-0.32382
2011-04-19 00:00:00-04:00,0.60123,1.0,0.59367,-0.5067,1.0,-0.06079,-0.25611,-1.0,-0.37129
2011-04-20 00:00:00-04:00,0.50097,1.0,0.57301,-0.50857,1.0,-0.00109,-0.19886,-1.0,-0.36547
2011-04-21 00:00:00-04:00,0.56139,1.0,0.55537,-0.53085,1.0,0.07622,-0.34052,-1.0,-0.32161
2011-04-25 00:00:00-04:00,0.43745,1.0,0.4734,-0.57665,1.0,-0.04704,-0.03911,-0.97741,-0.27065
2011-04-26 00:00:00-04:00,0.70761,1.0,0.40856,-0.57782,1.0,-0.16494,-0.12298,-0.86986,-0.38057
2011-04-27 00:00:00-04:00,0.52827,1.0,0.24032,-0.5987,1.0,-0.08609,-0.092,-0.72805,-0.26375
2011-04-28 00:00:00-04:00,0.63931,1.0,0.26529,-0.6429,1.0,-0.03925,-0.18697,-0.77843,-0.25705
2011-04-29 00:00:00-04:00,0.59505,1.0,0.24397,-0.53259,1.0,-0.04846,-0.18666,-0.86389,-0.20742
2011-05-02 00:00:00-04:00,0.50185,1.0,0.28711,-0.53883,1.0,0.04132,-0.22227,-0.86701,-0.20216
2011-05-03 00:00:00-04:00,0.46995,1.0,0.27166,-0.53606,1.0,0.03501,-0.1954,-0.89906,-0.14611
2011-05-04 00:00:00-04:00,0.27392,1.0,0.10364,-0.55099,1.0,-0.09889,-0.0709,-0.64863,-0.00815
2011-05-05 00:00:00-04:00,0.20692,1.0,0.0954,-0.54548,1.0,-0.19387,-0.06243,-0.551,0.05045
2011-05-06 00:00:00-04:00,0.20004,1.0,0.05867,-0.62527,1.0,-0.13536,-0.04561,-0.52907,0.0766
2011-05-09 00:00:00-04:00,0.10135,1.0,0.00788,-0.59921,1.0,-0.18646,0.01318,-0.41759,0.08084
2011-05-10 00:00:00-04:00,-0.01322,1.0,0.00679,-0.69446,1.0,-0.18758,0.07121,-0.36932,0.18657
2011-05-11 00:00:00-04:00,0.03347,1.0,-0.07334,-0.77591,1.0,-0.12891,0.07793,-0.43006,0.29682
2011-05-12 00:00:00-04:00,-0.02252,1.0,-0.07855,-0.75706,1.0,-0.14643,0.10158,-0.3705,0.27349
2011-05-13 00:00:00-04:00,-0.10476,1.0,-0.1011,-0.78903,1.0,-0.08268,0.10135,-0.39234,0.36856
2011-05-16 00:00:00-04:00,-0.08636,1.0,-0.09749,-0.78744,1.0,-0.09208,0.09577,-0.41097,0.37856
2011-05-17 00:00:00-04:00,-0.22337,1.0,-0.16185,-0.82316,1.0,-0.13063,0.23751,-0.35554,0.45704
2011-05-18 00:00:00-04:00,-0.15919,1.0,-0.12426,-0.70566,1.0,-0.28051,0.19215,-0.33281,0.41027
2011-05-19 00:00:00-04:00,-0.0156,1.0,-0.24282,-0.79832,1.0,-0.10282,0.25559,-0.34371,0.24767
2011-05-20 00:00:00-04:00,-0.07867,1.0,-0.20759,-0.78135,1.0,-0.1421,0.27446,-0.36835,0.30359
2011-05-23 00:00:00-04:00,-0.13525,1.0,-0.21968,-0.90611,1.0,-0.09212,0.27666,-0.3766,0.4531
2011-05-24 00:00:00-04:00,-0.08441,1.0,-0.24091,-0.93375,1.0,-0.11769,0.31978,-0.41358,0.47056
2011-05-25 00:00:00-04:00,-0.10407,1.0,-0.20861,-0.91033,1.0,-0.18922,0.36605,-0.42495,0.47112
2011-05-26 00:00:00-04:00,-0.15485,1.0,-0.20004,-0.91621,1.0,-0.15558,0.42592,-0.47902,0.47979
2011-05-27 00:00:00-04:00,-0.04711,1.0,-0.18006,-0.93163,1.0,-0.20607,0.38983,-0.47576,0.45079
2011-05-31 00:00:00-04:00,-0.08437,1.0,-0.22411,-0.90647,1.0,-0.1939,0.45127,-0.45371,0.4113
2011-06-01 00:00:00-04:00,-0.09019,1.0,-0.25719,-0.84499,1.0,-0.25415,0.50428,-0.28435,0.22658
2011-06-02 00:00:00-04:00,-0.03472,1.0,-0.14242,-0.90294,1.0,-0.36897,0.42395,-0.24296,0.26806
2011-06-03 00:00:00-04:00,-0.14945,1.0,-0.24521,-1.0,1.0,-0.29927,0.5858,-0.13743,0.24556
2011-06-06 00:00:00-04:00,-0.20897,1.0,-0.02287,-0.94415,1.0,-0.31345,0.43913,-0.24168,0.292
2011-06-07 00:00:00-04:00,-0.27626,1.0,-0.1191,-1.0,1.0,-0.33555,0.48438,-0.13303,0.37956
2011-06-08 00:00:00-04:00,-0.16568,1.0,-0.1891,-1.0,1.0,-0.3068,0.52162,-0.31434,0.45431
2011-06-09 00:00:00-04:00,-0.26935,0.87518,-0.12664,-0.94527,1.0,-0.26129,0.33741,-0.20123,0.59119
2011-06-10 00:00:00-04:00,-0.26987,0.68589,-0.13595,-0.71185,1.0,-0.33832,0.34811,-0.01102,0.43301
2011-06-13 00:00:00-04:00,-0.40685,0.7495,-0.3353,-0.90307,1.0,-0.47543,0.61856,-0.05756,0.81015
2011-06-14 00:00:00-04:00,-0.36415,0.69307,-0.33805,-0.89795,1.0,-0.48263,0.58192,-0.033,0.8408
2011-06-15 00:00:00-04:00,-0.29814,0.73794,-0.36163,-0.88979,1.0,-0.50902,0.62504,-0.06626,0.76185
2011-06-16 00:00:00-04:00,-0.187,0.76807,-0.3989,-1.0,1.0,-0.38634,0.57351,-0.23604,0.86671
2011-06-17 00:00:00-04:00,-0.29909,0.84126,-0.29754,-0.98478,1.0,-0.20894,0.36166,-0.32707,0.9145
2011-06-20 00:00:00-04:00,-0.27319,0.87734,-0.30594,-0.9626,1.0,-0.19424,0.38214,-0.5235,1.0
2011-06-21 00:00:00-04:00,-0.26452,0.89656,-0.32807,-0.96274,1.0,-0.20135,0.38633,-0.52621,1.0
2011-06-22 00:00:00-04:00,0.19079,0.52087,-0.40234,-0.96304,1.0,-0.3588,0.51031,-0.49778,1.0
2011-06-23 00:00:00-04:00,0.15665,0.62994,-0.41487,-1.0,1.0,-0.35642,0.54803,-0.56333,1.0
2011-06-24 00:00:00-04:00,0.19838,0.55226,-0.47326,-1.0,1.0,-0.37461,0.53958,-0.36226,0.91991
2011-06-27 00:00:00-04:00,0.3144,0.54533,-0.49427,-1.0,1.0,-0.48709,0.59707,-0.47545,1.0
2011-06-28 00:00:00-04:00,0.33739,0.45049,-0.48686,-1.0,1.0,-0.5566,0.53485,-0.27926,1.0
2011-06-29 00:00:00-04:00,0.45471,0.30675,-0.43041,-1.0,1.0,-0.51938,0.45356,-0.26523,1.0
2011-06-30 00:00:00-04:00,0.23414,0.21751,-0.38721,-0.82687,1.0,-0.5018,0.40384,-0.13962,1.0
2011-07-01 00:00:00-04:00,0.34098,0.25758,-0.38312,-1.0,1.0,-0.42804,0.48316,-0.27056,1.0
2011-07-05 00:00:00-04:00,0.53245,0.08332,-0.37682,-0.95153,1.0,-0.26088,0.34267,-0.36921,1.0
2011-07-06 00:00:00-04:00,0.70946,0.06529,-0.42784,-1.0,1.0,-0.3544,0.41439,-0.40691,1.0
2011-07-07 00:00:00-04:00,0.46485,0.11944,-0.36251,-0.99417,0.85153,-0.35243,0.49654,-0.22325,1.0
2011-07-08 00:00:00-04:00,0.51509,0.16905,-0.26683,-0.92364,0.5253,-0.36386,0.49765,-0.15276,1.0
2011-07-11 00:00:00-04:00,0.50807,0.19124,-0.32743,-0.93987,0.58925,-0.44279,0.6235,-0.20198,1.0
2011-07-12 00:00:00-04:00,0.49705,0.29593,-0.37205,-1.0,0.55429,-0.45063,0.66181,-0.18639,1.0
2011-07-13 00:00:00-04:00,0.49524,0.29737,-0.36902,-1.0,0.58992,-0.5072,0.68688,-0.19319,1.0
2011-07-14 00:00:00-04:00,0.48016,0.16483,-0.35114,-0.99576,0.70459,-0.45332,0.70483,-0.25419,1.0
2011-07-15 00:00:00-04:00,0.54161,0.16804,-0.30933,-0.99319,0.76346,-0.52035,0.60564,-0.25588,1.0
2011-07-18 00:00:00-04:00,0.39105,0.30859,-0.19133,-1.0,0.57943,-0.61419,0.60666,-0.08021,1.0
2011-07-19 00:00:00-04:00,0.33267,0.34524,-0.08551,-1.0,0.62029,-0.60054,0.42963,-0.04179,1.0
2011-07-20 00:00:00-04:00,0.37194,0.43977,-0.09628,-1.0,0.41618,-0.61322,0.49184,-0.01022,1.0
2011-07-21 00:00:00-04:00,0.56046,0.59069,-0.12183,-1.0,0.27747,-0.77645,0.56404,-0.09438,1.0
2011-07-22 00:00:00-04:00,0.45792,0.49085,-0.01601,-0.86668,0.33877,-0.63839,0.43962,-0.20609,1.0
